LocationHeader,Region,Superregion,selected_model,selected_Mean_total_billions_2021,selected_Mean_total_billions_2025,selected_Mean_total_billions_2030,selected_Mean_total_billions_2035,selected_Mean_total_billions_2040,selected_Mean_total_billions_2045,selected_Mean_total_billions_2050,selected_SD_total_billions_2021,selected_SD_total_billions_2025,selected_SD_total_billions_2030,selected_SD_total_billions_2035,selected_SD_total_billions_2040,selected_SD_total_billions_2045,selected_SD_total_billions_2050,selected_Mean_perio_billions_2021,selected_Mean_perio_billions_2025,selected_Mean_perio_billions_2030,selected_Mean_perio_billions_2035,selected_Mean_perio_billions_2040,selected_Mean_perio_billions_2045,selected_Mean_perio_billions_2050,selected_SD_perio_billions_2021,selected_SD_perio_billions_2025,selected_SD_perio_billions_2030,selected_SD_perio_billions_2035,selected_SD_perio_billions_2040,selected_SD_perio_billions_2045,selected_SD_perio_billions_2050,selected_Mean_replace_billions_2021,selected_Mean_replace_billions_2025,selected_Mean_replace_billions_2030,selected_Mean_replace_billions_2035,selected_Mean_replace_billions_2040,selected_Mean_replace_billions_2045,selected_Mean_replace_billions_2050,selected_SD_replace_billions_2021,selected_SD_replace_billions_2025,selected_SD_replace_billions_2030,selected_SD_replace_billions_2035,selected_SD_replace_billions_2040,selected_SD_replace_billions_2045,selected_SD_replace_billions_2050,iso3c,WHO_selected_Mean_total_billions_2021,WHO_selected_Mean_total_billions_2025,WHO_selected_Mean_total_billions_2030,WHO_selected_Mean_total_billions_2035,WHO_selected_Mean_total_billions_2040,WHO_selected_Mean_total_billions_2045,WHO_selected_Mean_total_billions_2050,WHO_selected_SD_total_billions_2021,WHO_selected_SD_total_billions_2025,WHO_selected_SD_total_billions_2030,WHO_selected_SD_total_billions_2035,WHO_selected_SD_total_billions_2040,WHO_selected_SD_total_billions_2045,WHO_selected_SD_total_billions_2050,WHO_selected_Mean_perio_billions_2021,WHO_selected_Mean_perio_billions_2025,WHO_selected_Mean_perio_billions_2030,WHO_selected_Mean_perio_billions_2035,WHO_selected_Mean_perio_billions_2040,WHO_selected_Mean_perio_billions_2045,WHO_selected_Mean_perio_billions_2050,WHO_selected_SD_perio_billions_2021,WHO_selected_SD_perio_billions_2025,WHO_selected_SD_perio_billions_2030,WHO_selected_SD_perio_billions_2035,WHO_selected_SD_perio_billions_2040,WHO_selected_SD_perio_billions_2045,WHO_selected_SD_perio_billions_2050,WHO_selected_Mean_replace_billions_2021,WHO_selected_Mean_replace_billions_2025,WHO_selected_Mean_replace_billions_2030,WHO_selected_Mean_replace_billions_2035,WHO_selected_Mean_replace_billions_2040,WHO_selected_Mean_replace_billions_2045,WHO_selected_Mean_replace_billions_2050,WHO_selected_SD_replace_billions_2021,WHO_selected_SD_replace_billions_2025,WHO_selected_SD_replace_billions_2030,WHO_selected_SD_replace_billions_2035,WHO_selected_SD_replace_billions_2040,WHO_selected_SD_replace_billions_2045,WHO_selected_SD_replace_billions_2050
Turkmenistan,Central Asia,"Central Europe, Eastern Europe, and Central Asia",mid,0.06715797931194428,0.07161507183349608,0.07693940579101262,0.08235173348119738,0.08822760766190044,0.09281008698837184,0.0972430921357434,0.04401674837270178,0.04726003732187586,0.05094656265780193,0.05402011232338679,0.05722539843492105,0.06218532381601941,0.06598854090910124,0.01228585794808335,0.01275909757034111,0.01406694287970918,0.0155359642602499,0.01695993137477834,0.0183443012989516,0.01924371318929047,0.01306479020093117,0.01367528092255958,0.01502047527942859,0.01659976814763905,0.01808960741880663,0.01984208657239658,0.02072108917177422,0.01543077905219534,0.0163568116390793,0.01828646381469221,0.0198989722982927,0.0216224868300973,0.02320268500889175,0.02471737010091743,0.01972728955057451,0.02087754161195304,0.02389387252359467,0.02502173305640164,0.02714939124254592,0.02948271544133955,0.03189282905640768,TKM,0.356823801621154,0.3812155184891681,0.4065213559230077,0.43038595849378025,0.4558715154479051,0.477974273677873,0.5039507949991181,0.11369967227375168,0.11857821346553828,0.12750218171528735,0.13528594839498592,0.14422666579267132,0.154767223012191,0.1667514598035214,0.09697737017088812,0.10299962208613596,0.11375642771937584,0.12461783365516932,0.1355276823009027,0.1456953483233302,0.1557972509166088,0.05994410676959903,0.06345910082761266,0.06899920325668252,0.07572269943219939,0.08145105139921481,0.09111243406286808,0.09586559234330808,0.03102309584187597,0.03292435253489795,0.03632712808864582,0.03933915704057248,0.04317283164471186,0.04555325373709842,0.04988919326528008,0.03006416864427027,0.03250317477424631,0.03547027988878933,0.03856273789160966,0.04255929360872146,0.04372227756705029,0.05022832764468296
Uzbekistan,Central Asia,"Central Europe, Eastern Europe, and Central Asia",low,0.01545600089903433,0.01622368391629301,0.01727672131147787,0.01872723165891904,0.0187286531435044,0.02047235258429085,0.02018822215757265,0.03797179616519999,0.04093430955560226,0.04339259849313372,0.04468188050674538,0.04103986070985065,0.04832374550608846,0.04765862620360062,0.00312331295434964,0.00338801000373864,0.00375452499674682,0.00400357697050241,0.00435123879293421,0.00491565993709739,0.00517636191649154,0.01302833179035136,0.01467424008414245,0.01624787811858736,0.01716697332939379,0.01687665623824401,0.01961271682480989,0.02486797801395646,9.752604428018296e-4,0.00109592712356819,0.00121474798717184,0.00127582325257098,0.00140824169934154,0.00142493709563951,0.00146689214046014,0.00424688666236161,0.00968409798169188,0.01071395235978525,0.00602586886105587,0.00670199320342782,0.00625000633549883,0.00708636140306898,UZB,1.419827896763118,1.4905651779624074,1.5804892569383722,1.6846634376993754,1.753058358040979,1.8143032094823477,1.8498960102426556,0.6589291861262938,0.6531710071102741,0.6958916445321713,0.7458465774850817,0.7635119354450376,0.7946389846192685,0.8132976512019313,0.4142978861368018,0.4344335732994584,0.4772919645915882,0.525652417814354,0.5531230525326407,0.5773695387143103,0.5987461636782261,0.3476026677466567,0.36008375391793557,0.3947503043057985,0.42928526863155014,0.4415583861799723,0.4775053765823189,0.4846435599093463,0.13274633619651807,0.1408812935295604,0.1532895313839651,0.1710473603747235,0.18400129997141745,0.18917477883216735,0.19508765063990632,0.15786057975206363,0.16051238202553622,0.1789899717729277,0.19416743031951564,0.20945299099937092,0.21447703403426072,0.22271031138506628
Central Europe,Central Europe,"Central Europe, Eastern Europe, and Central Asia",NA,1.497836974144072,1.4689945281601366,1.452299820283525,1.4242201486911483,1.3849179465575807,1.3412505865057975,1.275163788471589,0.5848288674824522,0.5690179951348804,0.5663482055510872,0.561432377389851,0.5451907554826696,0.5218115833236612,0.5013276957715325,0.3471293651501088,0.33736854241062747,0.3379561084166088,0.3379766201828329,0.32856254980271365,0.32059582151822386,0.3065517789810509,0.20318379992371868,0.19242133177178827,0.19157813462798096,0.19863386470698127,0.18738419904051312,0.18118062863893045,0.1794647190638145,0.40836226431184114,0.40387685938036194,0.40529948910025254,0.4027923726403647,0.39199743553006966,0.3811426109225624,0.3662127118686219,0.2927186430187364,0.28569402000262256,0.28765154386467084,0.28948911755921597,0.27524805005175124,0.27102183673920727,0.2607901143033642,NA,10.318161778455224,10.086432337244782,9.90401700240824,9.653451917930322,9.343444355684069,8.987894876044185,8.597708805438987,1.3750530901474944,1.3010826041852208,1.2921094447247017,1.277174714255267,1.2431237484052309,1.1877306579180409,1.1367729313682315,3.67564048681867,3.5790600635996204,3.5787927258149703,3.5454383205326168,3.4729407667260337,3.3625820549184304,3.2297869468122844,0.8909384029676646,0.8556490733540286,0.8649116691504909,0.848865265684582,0.831692380042071,0.7990200031580122,0.7674078462031961,1.1611180588481491,1.126415270860555,1.125494093870688,1.1204253553808456,1.0885860417706827,1.0608327897045986,1.0236602234625265,0.49804645488943056,0.45879340047220857,0.46499266778618725,0.4836701037557549,0.4585318041167947,0.4498558512522065,0.4363941118980712
Albania,Central Europe,"Central Europe, Eastern Europe, and Central Asia",low,0.00153497953352796,0.00164184691205561,0.00166378526683494,0.00164528883970565,0.00162629330221153,0.00160665798639626,0.00161881236397669,0.00339486616728186,0.00378969914290321,0.00369377749586088,0.00394996687348207,0.00368496737370015,0.00343545500706312,0.00350112423640941,4.034527824474271e-4,4.608381826226566e-4,4.7669018404883714e-4,4.620580820699152e-4,4.5588501291812073e-4,4.869880103411445e-4,4.675986018428725e-4,0.00170125491955716,0.00205000081652855,0.00209120788973686,0.00196153373073754,0.00180147957331678,0.00207829926936487,0.00179931444950105,1.2183560046995592e-4,1.280449067424156e-4,1.3691817271546506e-4,1.404161571646927e-4,1.5232829501420246e-4,1.3438368915543605e-4,1.4083635687364427e-4,5.687231036953607e-4,5.59371908129124e-4,6.239244300431003e-4,5.960020669605892e-4,7.00271002084846e-4,5.255232556548262e-4,6.612741579881743e-4,ALB,0.13857133364114305,0.14648686738358715,0.15056557127269798,0.1503048260444691,0.15147351608514664,0.15085689418180245,0.1500160342472166,0.05557334954394471,0.05816970404633332,0.06033673227373645,0.05989143407983314,0.06085257488800098,0.06194211174241059,0.06163842888258504,0.04780443535403569,0.05057660868662787,0.05310236265513429,0.0553554818858406,0.05753895028987099,0.05823019571808584,0.05902874075046733,0.03586968333838429,0.03748978119065305,0.04041447852324745,0.04119029838783265,0.0429230538758226,0.04391083818655292,0.04399863610767956,0.01549941217574313,0.01665519857669381,0.0178935400707056,0.01786022469887862,0.01829303382699115,0.01897580230696033,0.01881179121995396,0.01702275095629304,0.01797237969516546,0.02035691109083889,0.01939798948658994,0.01977245083176769,0.0207495916968835,0.02031976459825524
Bosnia and Herzegovina,Central Europe,"Central Europe, Eastern Europe, and Central Asia",mid,0.03655569752767305,0.03668366604889338,0.03661704547686805,0.035605603313076,0.03478529075959732,0.03376217804879974,0.03183575136091815,0.0277115000738284,0.02722497259060597,0.02746904882998767,0.02684886973539452,0.02613225252712929,0.02606393254864388,0.02420467019826962,0.00805675259568334,0.00816066305477976,0.0083601300368316,0.00843445914591477,0.00824948479359808,0.00813835043385015,0.00763981934175225,0.0100186552217245,0.0097037257230889,0.00994308635970284,0.0105429984780919,0.00982410560434849,0.00970715875577944,0.00925867179166338,0.01083910382378021,0.01094620922744565,0.01121365433426325,0.01105274247800318,0.01104745829715348,0.0109547511996498,0.01030398920955248,0.0153784144047238,0.01558839080958758,0.01597247828208145,0.01504306957769017,0.01525627557634383,0.01530225258763516,0.01417458662748676,BIH,0.18106155175926905,0.18284891974469947,0.1817694416388695,0.17801921954266017,0.1719707069978594,0.16471187436274057,0.15468615359380883,0.07209319962054873,0.07118976430433394,0.07234746092825231,0.07121882242197063,0.0691162948288342,0.06708717458005543,0.06330741224116125,0.06609595708678268,0.06738665612420307,0.06946363483202259,0.07032103835105119,0.06882821555737616,0.06739872438597465,0.06351032746498461,0.04782942841068625,0.04862284823949915,0.05156561183547995,0.05159606775778613,0.04985839539882868,0.04929470258605973,0.0466082737651767,0.02123683670950427,0.02179400386451051,0.02250710258063822,0.02274592275892795,0.02260835690899642,0.02171840571305195,0.02086506755206601,0.02266243366482712,0.02394555110764921,0.02448164148389814,0.02428280992946947,0.02439415804178195,0.02362950125122905,0.02265086583180758
Bulgaria,Central Europe,"Central Europe, Eastern Europe, and Central Asia",low,0.00538987030918578,0.00517159508605512,0.00495106934258769,0.00481097490693016,0.00445456242730627,0.00413339162930048,0.00404955537433501,0.01061398918079888,0.00991198975791259,0.00934147800631451,0.00961100336844329,0.00856306925962415,0.00829538095264975,0.00782570016381564,0.00128075296951754,0.0011721703837755,0.00113801759330664,0.0011797481813936,0.00105711400847763,9.948431447674606e-4,9.98121721562195e-4,0.00457499837370662,0.00395223142357562,0.00389658176322991,0.00436723035593264,0.00359406854573029,0.00349182666824175,0.00353392911107425,3.7361043274531465e-4,3.7875948596349617e-4,3.603473600876532e-4,3.4379211554483335e-4,3.1767487860007073e-4,2.9580432744536237e-4,2.9585807314488536e-4,0.00134327270230341,0.00137659690847842,0.00123798694092793,0.00131145690553999,0.00120810611542246,0.00107821737661147,0.00114183382319789,BGR,0.4736030015159186,0.4608931786066577,0.4395046765294259,0.41941551080187733,0.397524615436897,0.3746551078857572,0.3542498624784045,0.15164356434932622,0.14535265438598657,0.14010518211324732,0.13198609111276446,0.1272277237242413,0.12042198229907848,0.11199916505306876,0.14937690358187844,0.14542401333661137,0.1407741323880486,0.13617113567126818,0.13006589248827266,0.12208664446408408,0.11537346157286126,0.089752538791597,0.08931064924655652,0.08756760306410315,0.08326391758375692,0.07829641422115233,0.0746918656295653,0.06888908118470723,0.04814661917201966,0.04614324494905748,0.04385297114094674,0.04282807125148757,0.04114327757590816,0.03853307582099868,0.03713153701805897,0.04701968041379924,0.04494146242225864,0.04214744637361427,0.04264012469869605,0.04046911726246501,0.03782718238281266,0.03582772433148486
Croatia,Central Europe,"Central Europe, Eastern Europe, and Central Asia",mid,0.08778621315026554,0.08486156691619043,0.08318444255050661,0.08060408679566632,0.07763486239252776,0.07447880187521387,0.07150121968581594,0.06124705660328476,0.05950735116713871,0.05880286642449808,0.05700283191551209,0.05379429654088646,0.05342287195722062,0.05249266167704113,0.02161011009560263,0.02093886184649445,0.02081432765543567,0.02074770920233239,0.01991278833504071,0.01921155202775729,0.01863559180978065,0.02087019423726957,0.02091576361032053,0.02078385823491278,0.02090322361983787,0.01924680617296535,0.01859215040631531,0.01826555503542006,0.0270721597637081,0.02613432071418058,0.0259813480306964,0.02562992520584081,0.02468488225203255,0.02381493226868817,0.02362933291636105,0.03303307808547585,0.03159138666444986,0.0313986042317136,0.03121878198749619,0.02893879408212854,0.02921994972014473,0.03033873340484966,HRV,0.42229703831007787,0.4092696785128897,0.39799037059350795,0.3849899868591167,0.36820622017726434,0.3512969738526039,0.33382738318836885,0.1345172531377782,0.12563654249691064,0.12209640783715156,0.12051981189631582,0.11501430778546992,0.11136730676789797,0.10654745805810942,0.1715239932853849,0.1656715581256902,0.1645383048749861,0.16126829114083333,0.1565682518177483,0.1511623470672576,0.14559564715173223,0.0926591485764762,0.08911698409723738,0.0871041432729599,0.08677439100072903,0.08300343133263635,0.08033359031116571,0.07814147031306226,0.05387245500597257,0.05240606086436805,0.05148042134503968,0.05087400676280696,0.04900584228316669,0.04822150491982716,0.04652876741238854,0.05189828207204363,0.04783985080344918,0.04658568921364936,0.04712587707430696,0.04444644580938781,0.04484826743522438,0.04219554831906329
Czechia,Central Europe,"Central Europe, Eastern Europe, and Central Asia",mid,0.23409350101004303,0.22986138951133425,0.22791317076627457,0.22279836854327,0.22113485600277724,0.21390466746564024,0.20725668845531597,0.153244633154208,0.14815339795598262,0.1476140969179614,0.14565119099335178,0.1467125490088282,0.13992018916637186,0.13522546545405045,0.05345256430516305,0.05289065751990046,0.05297678265232947,0.05175571038976879,0.05101164481689083,0.04983611982695556,0.04844863004276134,0.05039878503023615,0.04895873415621422,0.04948988763974932,0.04859462034513356,0.0485714136348616,0.04594978527497476,0.04650199895094607,0.06413482524510936,0.06314472669381851,0.06286385172635504,0.06217933931669248,0.06268310767503887,0.06023492668006822,0.05796500001507098,0.07301339979163081,0.07339045226705664,0.07254192274466113,0.07238713960571415,0.07400003334459965,0.0685423476755599,0.06676468392277034,CZE,1.1596477487830077,1.1305735778524155,1.1242452096173658,1.1068799047527085,1.0850788225916832,1.06107337379676,1.025339798095109,0.32021543564456445,0.30211631061715377,0.3045975908162292,0.30345587442258626,0.2990403156537764,0.2884341312187841,0.2786989134080013,0.4125736984942918,0.3987136740873471,0.398559293883674,0.4003676228480967,0.39571654705522546,0.3865609723810345,0.3733243594608431,0.20337175811009425,0.1941560965614971,0.19282573355923627,0.1923021736211055,0.19271862284003785,0.186876917791405,0.1772725326745321,0.13087836769921676,0.12388110075657252,0.12729805008203346,0.1277890526831618,0.1224973976903158,0.12092800412973156,0.11635845835075805,0.11222816479042565,0.10484500906854254,0.11286809529749596,0.11055950825860408,0.10624896378841288,0.10569914584761086,0.09949099255655146
Hungary,Central Europe,"Central Europe, Eastern Europe, and Central Asia",mid,0.13410387807262014,0.13292096567050912,0.12997059228406002,0.12628316613721166,0.12299210606480472,0.11807723251438886,0.11410116290583264,0.0836562355131178,0.08362998959897766,0.08070807647137594,0.07860509490494608,0.07593512560782804,0.07342415761481584,0.07147274771994376,0.02077458189431569,0.02084832823144214,0.02050009007716114,0.02006046183813983,0.01950855949801247,0.01860736562184318,0.01810595382610784,0.02042777759007332,0.02080599253213977,0.02008423175124001,0.0194594071585391,0.01935721171223481,0.01822738437041753,0.0175174679713073,0.02577264703419921,0.02514066251340029,0.0250951081053069,0.02436674424637324,0.02348616638632235,0.02310758796005724,0.02223987244710726,0.03156739481126074,0.02988844387628273,0.03065492415325618,0.02951853058219614,0.02818332004220927,0.02747066963811405,0.02688310112110423,HUN,0.7365785425951699,0.7265605147474505,0.7086651186332182,0.6883671598819547,0.6677241885953894,0.6447363067799101,0.6221015170719661,0.20563215420628095,0.1995057754617624,0.19277975525996455,0.1859575892611488,0.18158792448807368,0.17583586147787664,0.16867360596564487,0.16373057056370124,0.15890228887063793,0.15744254477612024,0.15467676943223102,0.15032553301979212,0.14570547185982302,0.14028503943571355,0.08651819905658945,0.08618063501440604,0.0830838532886684,0.08268087648791501,0.07969858796714606,0.07664164229687814,0.0729290961736301,0.05122500628891863,0.05054369374170395,0.04941067110255433,0.04851384608907038,0.04727812870015274,0.04588703048985135,0.04416394477217045,0.04595467128342556,0.04613288392667657,0.04498037545856516,0.04417824862816778,0.04328510298194011,0.04206718073389453,0.04066065770278079
Montenegro,Central Europe,"Central Europe, Eastern Europe, and Central Asia",low,4.6386382108709893e-4,4.636656800139445e-4,4.678575182359504e-4,4.6139935410099704e-4,4.640945268976016e-4,4.536626441941062e-4,4.420135349686419e-4,9.208315631057664e-4,9.251700102953036e-4,9.418402382571346e-4,9.805142870204537e-4,9.222225144646084e-4,9.27407453457406e-4,9.143376377028643e-4,1.1438210129629013e-4,1.1951473276752446e-4,1.2388943059242822e-4,1.1966634451358398e-4,1.233082932620616e-4,1.2844464804896e-4,1.173950692616456e-4,3.85462861883781e-4,4.25914730644649e-4,4.347795706350823e-4,4.47373898670051e-4,4.27127165185342e-4,4.569728235421228e-4,4.078843566905428e-4,3.573464801908307e-5,3.421348991604929e-5,3.570736282371988e-5,3.759047355629694e-5,3.687004474244795e-5,3.7666853223348475e-5,3.7409825731901224e-5,1.3428922826335185e-4,1.3694344258440483e-4,1.6014623841037893e-4,1.467026475458573e-4,1.4109429396316043e-4,1.409688753266894e-4,1.5742486606578403e-4,MNE,0.04112887087974353,0.04115769843317243,0.04155474987582604,0.04174004139392204,0.04135711459112563,0.04068176723514566,0.0401840409457456,0.01437246821980799,0.01378407175701143,0.01416913601275878,0.01429815985420963,0.01406663968031553,0.01390412254454934,0.01394111345747982,0.01396011028647349,0.01382931196503275,0.01423099960088566,0.01465892529366477,0.01466465869831367,0.01472965003808396,0.01485460406718343,0.00922655418824058,0.00891145071143367,0.00902624189116922,0.00952250238239392,0.0093553484217583,0.00921471397789785,0.00957912970313923,0.00442676794221159,0.00440480722162113,0.00459037086476399,0.00472386558876569,0.00480390750856414,0.00469700502906079,0.00472876401402051,0.00454961463949947,0.004407562594558,0.00457519280923895,0.00474600686611802,0.00473923193915233,0.0048550336145798,0.00473048237768247
North Macedonia,Central Europe,"Central Europe, Eastern Europe, and Central Asia",low,0.00136916802285385,0.0013814622785516,0.00141318978346512,0.00139352451765863,0.00140235202096097,0.00136229333152925,0.00135750954443803,0.00310307078146795,0.00288064983640566,0.0031027809697575,0.00289990761468533,0.00316099060786975,0.00281046834382884,0.00307189126674864,3.780611251476892e-4,3.587653228667041e-4,3.8293718922378386e-4,3.973003435874433e-4,4.167996580627706e-4,4.025120899956252e-4,4.431123317704876e-4,0.00155127520727022,0.00142026918362196,0.00172282550540827,0.00151306833587211,0.00187036161069895,0.00158939869721136,0.00181166782614048,1.054493508487407e-4,1.0899846534946753e-4,1.13047679173632e-4,1.2098015109730926e-4,1.1943306245986568e-4,1.229913078812501e-4,1.1912732598074724e-4,4.2074169786913165e-4,4.6798726251759545e-4,4.358203641320479e-4,6.094238859587537e-4,4.951146686549871e-4,4.8367805346090495e-4,4.8667428213661993e-4,MKD,0.12398224848613548,0.12497660016331244,0.12627651129242737,0.12540055818998352,0.12498443786198164,0.12272427125044628,0.11927716001377568,0.04853655709935177,0.04744678020086305,0.04859637136947289,0.0481571643078053,0.04865038875428471,0.04747519521664678,0.04713998764909194,0.04405261528085128,0.04433134402223122,0.04621525728615328,0.04713823199942893,0.04838047789800625,0.048021200347357323,0.04800530355760638,0.03186796237653214,0.03162881064964509,0.03344948439952594,0.0332648272798476,0.03419814224400875,0.03383109706249702,0.03397800968845847,0.01406205351654807,0.01435827136950316,0.01485683776011749,0.01530393956076041,0.01556223665090771,0.01575121461832351,0.01550108364026926,0.01485756757640271,0.01552819632499789,0.01632841266017882,0.01555442320579357,0.01678359558256866,0.01694782490644328,0.01652293769697357
Poland,Central Europe,"Central Europe, Eastern Europe, and Central Asia",mid,0.8111742752563981,0.7956376532177016,0.7875327022722501,0.7779329789661938,0.7504019966370382,0.7283728199754856,0.685464954827018,0.5468647234727593,0.5322190937103347,0.5300352686314856,0.5263116923755914,0.509655510414584,0.48720214757763886,0.4677185810964496,0.1974761943718754,0.18995951771789932,0.1906417908651141,0.1931126114899757,0.18681596367384024,0.18263406520413988,0.17351498499658524,0.1918275195243165,0.18077691457227332,0.17984046932822523,0.1876650978858127,0.1761477422725214,0.17062300922117984,0.16893828510959194,0.23298794467749423,0.2326027112165147,0.23378625143420087,0.2351661665524867,0.2254147731597884,0.21910780353029904,0.2102967974957134,0.27637805467939935,0.2695502850266087,0.27137979186526423,0.27419078312432665,0.25889603933298233,0.25595303424599175,0.24590643545771465,POL,4.010140544634985,3.92444058489876,3.8400504710269088,3.761664174864452,3.6346134682157,3.4741539001347213,3.3041319379009533,1.16899683521309,1.104993586851064,1.0988783936980866,1.0942017224682852,1.066871238678333,1.0156519516895597,0.9665027831286948,1.528102871431367,1.497337594042026,1.4957751621441948,1.4847580878513131,1.455589248701159,1.3993807351257668,1.335701668917979,0.767576556702603,0.7374098908955435,0.7490922719352351,0.7349220258283873,0.7224242379246414,0.6917030950282519,0.6625231369755534,0.4839093004723918,0.4675980883888806,0.4623864260162664,0.46837124802453134,0.45637309691870587,0.4428933576075943,0.42266674031512874,0.4365780474493567,0.39803391262771576,0.40111917118833695,0.42751869837326767,0.4039317396802786,0.3965525412715448,0.3827120884466356
Romania,Central Europe,"Central Europe, Eastern Europe, and Central Asia",low,0.018862069521759,0.01851753098234201,0.01783026507205895,0.01737786273567521,0.01639409764157965,0.01591692327641652,0.01510146820739391,0.03599143679950595,0.03573376578309834,0.03428324088904488,0.0338250154857125,0.03123520817922446,0.0307751921613919,0.02918154195466258,0.00489899096079724,0.00491397368250706,0.00480176129780377,0.00474816561387768,0.00446213932074823,0.00441840479680553,0.00407756048595985,0.01582048812205148,0.01682307404581922,0.01646918429411845,0.01640882125422706,0.01473451750342356,0.01432461080477781,0.01359974912959372,0.00160422871327082,0.00139619881182194,0.00140936285725672,0.00142005948780751,0.00126571370719381,0.00128821532944363,0.00133371561834833,0.00603909477980546,0.00490547621140832,0.00588605075002685,0.00567270637999378,0.00454542706652246,0.00480856802132076,0.00510896114833124,ROU,1.6698329955372953,1.6179868828612485,1.580591922018816,1.5154036373432007,1.4485450125911947,1.3889307942204383,1.3249196136424668,0.5061458368321905,0.4797694081215042,0.4726676036825413,0.45144392962431446,0.43108856147300145,0.4149210665212342,0.4062813908923535,0.5891914845257133,0.5653644994324716,0.5611001980324452,0.5461660861240609,0.5225759022492448,0.5082455443090679,0.4855232511181484,0.3236283052141816,0.30939249552116777,0.3073844282319125,0.30012162157164957,0.28359542347765737,0.2754140574746142,0.2681238569743928,0.18410225000801497,0.17912108635157645,0.1793962647298941,0.17109493493673394,0.1639081570264831,0.15770865798706304,0.15421517966872025,0.1704323819390922,0.16250760755571436,0.1674352021797748,0.15579972913459866,0.14858823398651363,0.1438090970270844,0.14531652681362314
Serbia,Central Europe,"Central Europe, Eastern Europe, and Central Asia",low,0.00624768874092354,0.00638536825320356,0.00627378317296186,0.00598177926771426,0.0059160879011685,0.00563723707767991,0.00549796100748862,0.01237080948989991,0.01298989527935425,0.01267031751035873,0.01192614401965846,0.01217885306409182,0.01161208977669871,0.01120771248615392,0.00155806070124293,0.00166046628316459,0.00169683392343893,0.00160936807232094,0.00170427980029629,0.00160815722693342,0.00154984133592737,0.00529299431276902,0.00612674064359317,0.0065488085788293704,0.00565355911911725,0.00654361686899872,0.00629594146847026,0.00540204189415092,5.211944192398747e-4,5.178834177087872e-4,5.055441228868874e-4,4.976336813370318e-4,5.160037366680476e-4,5.023966965751324e-4,5.037091067989721e-4,0.00217043977566194,0.00222041711910335,0.00214284977095387,0.00199887405218698,0.00202357596079534,0.00194715091943839,0.00184438197840668,SRB,0.5809055433974096,0.5530544743192165,0.5516301605577164,0.5377794197830075,0.530223553799822,0.5158138779896928,0.4994909078344961,0.2070261301969938,0.19260881613860953,0.19075301268429024,0.18700567405840687,0.1871662349665503,0.18248918932190925,0.1810314674855004,0.20365519294635057,0.19393930720697053,0.19805152541149196,0.1979500229696037,0.20124269362592948,0.19773374983269837,0.1960250928127348,0.13556927112403305,0.12791208545475596,0.12947656561038604,0.1267843526332039,0.13120404133016303,0.1270180497178516,0.12846269790713985,0.0648891493070751,0.06210610389783957,0.06305079213885403,0.0631795571776986,0.06319000450835666,0.06383202069889386,0.0639590234397033,0.06543283516276231,0.06138196139266621,0.06149994274503975,0.0628368321090367,0.06205475923624726,0.0624619282731054,0.06570304190185225
Slovakia,Central Europe,"Central Europe, Eastern Europe, and Central Asia",mid,0.1072231633406747,0.10473629052550534,0.10445422508816812,0.10115575069483464,0.10091267786374006,0.09743897424849256,0.09291497409117358,0.07118385458511081,0.06733408393652153,0.06824849583324098,0.06627078464243182,0.0663300906238363,0.06541217177018899,0.06223436738157747,0.02363267605650016,0.02322857390067437,0.02349568941188365,0.0231120497834084,0.02314363256804134,0.02264902574258082,0.02140426103700169,0.02288568209440511,0.02250518271140993,0.02244084491189583,0.02228665981928646,0.02212713818212847,0.02135485526192003,0.02086403665263456,0.02876715179571565,0.02801396003157355,0.02853904516398804,0.02752139750227746,0.02829059240040033,0.02746461406718871,0.02619839763582216,0.03541582810895404,0.03292502402215352,0.03569032146980575,0.03173766359755186,0.03318632475691147,0.03327177331166461,0.03125694514875755,SVK,0.5317126880746844,0.5246358937099777,0.5210034806346681,0.50893672336003,0.4936638883357579,0.47769219908130967,0.4578362494434942,0.152786999030783,0.14455739382615232,0.1470816630803423,0.14461459286418218,0.13831752474084497,0.13440689896494126,0.12821859660020632,0.18423723918121168,0.1804119690243777,0.18280081869881057,0.1818994853131692,0.1787138580220201,0.17389735960489588,0.16729220977913484,0.0948331703078946,0.09077157090207807,0.0932973402128741,0.09206432267492472,0.089743179849364,0.08813675099371798,0.08371904936533445,0.05725711988231576,0.05625102548085892,0.05792892615820347,0.05713032516490024,0.05518039278916209,0.05409602233698873,0.05206033901931879,0.05229497566131808,0.05043294048701034,0.05261558023670166,0.05326347345098949,0.04945176004013437,0.04771630241790047,0.04665231966945028
