LocationHeader,Region,Superregion,iso3c,selected_model,selected_Mean_total_billions,selected_SD_total_billions,selected_Mean_perio_billions,selected_SD_perio_billions,selected_Mean_replace_billions,selected_SD_replace_billions,WHO_selected_Mean_total_billions,WHO_selected_SD_total_billions,WHO_selected_Mean_perio_billions,WHO_selected_SD_perio_billions,WHO_selected_Mean_replace_billions,WHO_selected_SD_replace_billions,Mean_total_billions_high,SD_total_billions_high,Mean_perio_billions_high,SD_perio_billions_high,Mean_replace_billions_high,SD_replace_billions_high,Mean_total_billions_mid,SD_total_billions_mid,Mean_perio_billions_mid,SD_perio_billions_mid,Mean_replace_billions_mid,SD_replace_billions_mid,Mean_total_billions_low,SD_total_billions_low,Mean_perio_billions_low,SD_perio_billions_low,Mean_replace_billions_low,SD_replace_billions_low,Mean_total_billions_WHO_target,SD_total_billions_WHO_target,Mean_perio_billions_WHO_target,SD_perio_billions_WHO_target,Mean_replace_billions_WHO_target,SD_replace_billions_WHO_target,Dent_exp_usd,Dent_exppc_usd,Pop,Pop_sd,Edent_prev,Edent_prev_sd,Perio_prev,Perio_prev_sd,GDP_per_capita_PPP_2021,gdp_ppp_upper,gdp_ppp_lower,Country,Level,Year
Namibia,Southern Sub-Saharan Africa,Sub-Saharan Africa,NAM,low,7.146703953466301e-4,0.00195207081925705,1.1155717301366123e-4,6.003436435430646e-4,3.3418343014060824e-5,1.6218130936263334e-4,0.06413787543094271,0.03546260328554695,0.01353125815679764,0.01236339231571481,0.00417444846155348,0.00518755569040283,0.06173453347501725,0.03807518838667428,0.00637616718133982,0.00634183558946711,0.00444965001580879,0.0055430199584003,0.0116385898635541,0.00992980137279754,0.00156032686030343,0.00229886115423696,0.00229713657351156,0.00379227405658088,7.146703953466301e-4,0.00195207081925705,1.1155717301366123e-4,6.003436435430646e-4,3.3418343014060824e-5,1.6218130936263334e-4,0.06413787543094271,0.03546260328554695,0.01353125815679764,0.01236339231571481,0.00417444846155348,0.00518755569040283,0.0028,1.13,2431170.480528513,148527.22692063544,0.0547587071755136,0.00776908798463315,0.0503934988967217,0.00871680791406019,8586.66098353743,9395.85975161371,7866.19586626648,Namibia,3,2025
South Africa,Southern Sub-Saharan Africa,Sub-Saharan Africa,ZAF,mid,0.3352116675518893,0.2542671052298564,0.04545199435065148,0.05866701190031478,0.06383034173150054,0.09387885146450148,1.8602631355277728,0.8236425578199733,0.3933600299109271,0.3241193991525837,0.12315728130624616,0.13338730243516453,1.7831061851022585,0.8428861269310544,0.1972143784946165,0.1685091759050245,0.12924673083515875,0.15382243522396824,0.3352116675518893,0.2542671052298564,0.04545199435065148,0.05866701190031478,0.06383034173150054,0.09387885146450148,0.02256305419426983,0.05393782809338492,0.00323284958694704,0.01377824842940422,9.03115439635808e-4,0.005360396184108,1.8602631355277728,0.8236425578199733,0.3933600299109271,0.3241193991525837,0.12315728130624616,0.13338730243516453,2.2861,38.86,56854390.8819113,3714179.3010408953,0.0588098496791915,0.00646730260789369,0.0567038409465604,0.00832242721283235,12181.7693384074,12857.8269449406,11275.9590177644,South Africa,3,2025
Zimbabwe,Southern Sub-Saharan Africa,Sub-Saharan Africa,ZWE,mid,0.03053759888454111,0.05076878146258046,0.00376369886148659,0.00844746968535845,0.00587768759945587,0.01182438788312541,0.17047767750854617,0.2140979842766665,0.03553024543007127,0.04549736056037905,0.0124956338599456,0.01920022762102748,0.16836393415965809,0.2379381192648672,0.01748654822599548,0.02358473586321029,0.01219785924803476,0.01856495613621535,0.03053759888454111,0.05076878146258046,0.00376369886148659,0.00844746968535845,0.00587768759945587,0.01182438788312541,0.00159582815350951,0.00955809773565472,3.1104560222415854e-4,0.00174448940212198,7.878731563099456e-5,5.777449517083402e-4,0.17047767750854617,0.2140979842766665,0.03553024543007127,0.04549736056037905,0.0124956338599456,0.01920022762102748,0.0587,3.94,15595373.71946637,935003.6509743836,0.0450642243437305,0.00644278023292975,0.0306141651714403,0.00517468509697074,2128.33067515567,3077.2918312735,1288.45415571953,Zimbabwe,3,2025
Benin,Western Sub-Saharan Africa,Sub-Saharan Africa,BEN,low,0.00246635422985987,0.01063664755386159,8.519872807732645e-4,0.00488730108366408,1.7963163287904645e-4,0.00129065876860669,0.2708087240021594,0.23574098494678292,0.12206151886214478,0.1507970204228148,0.0407250832734665,0.06495568698827894,0.21363437058317775,0.20590855634149768,0.05648570054334422,0.07506115369693019,0.04276424574837213,0.06517953915904201,0.05504269188422148,0.06610964858072085,0.01279425880831628,0.02536749977142093,0.02000495088918364,0.03941296147387133,0.00246635422985987,0.01063664755386159,8.519872807732645e-4,0.00488730108366408,1.7963163287904645e-4,0.00129065876860669,0.2708087240021594,0.23574098494678292,0.12206151886214478,0.1507970204228148,0.0407250832734665,0.06495568698827894,0.0033,0.28,13499174.524550674,821293.885972254,0.012579659929951,0.00151887955633374,0.1176176440854838,0.01437762570825389,2858.7932376016,3391.39601434204,2254.68281579745,Benin,3,2025
Burkina Faso,Western Sub-Saharan Africa,Sub-Saharan Africa,BFA,low,0.00456771757905775,0.02618649402947247,0.00170371039893577,0.01162436567993733,6.186316858714869e-4,0.00435934568960194,0.4943671452858063,0.4837171901615918,0.2550453013142737,0.34740544243291865,0.09127197249793902,0.1436041201547299,0.3808861944158004,0.39685727419624256,0.12227622550473673,0.17245334034291407,0.08535247606886692,0.13269323486066456,0.10012715298961768,0.14166115035911772,0.02367226429074526,0.05930394084127677,0.04400403488183774,0.09941685069808937,0.00456771757905775,0.02618649402947247,0.00170371039893577,0.01162436567993733,6.186316858714869e-4,0.00435934568960194,0.4943671452858063,0.4837171901615918,0.2550453013142737,0.34740544243291865,0.09127197249793902,0.1436041201547299,0.0046,0.23,22761130.07422611,937257.9762953148,0.0089302839554358,0.00106065677435805,0.151701682947167,0.0147713193365086,1975.9983672462,2470.88827976984,1576.66245973471,Burkina Faso,3,2025
Cabo Verde,Western Sub-Saharan Africa,Sub-Saharan Africa,CPV,low,2.467320495752889e-4,7.672281035487226e-4,9.426088710005644e-5,4.759034007094824e-4,2.9989400962844104e-5,1.6476010709633163e-4,0.02708180696910036,0.01647250261502401,0.0143982509637484,0.01388459908601686,0.00465571964105085,0.0059223294616115,0.02014209698929826,0.01197880846648257,0.0068336360854646,0.0069625445430417,0.00458894020789874,0.00616379082868198,0.00560179558413327,0.00545472166037878,0.00155506988933219,0.0023585921364709,0.00232202694463753,0.0036307040868745,2.467320495752889e-4,7.672281035487226e-4,9.426088710005644e-5,4.759034007094824e-4,2.9989400962844104e-5,1.6476010709633163e-4,0.02708180696910036,0.01647250261502401,0.0143982509637484,0.01388459908601686,0.00465571964105085,0.0059223294616115,0.0034,6.12,559262.0213681902,37413.79798754549,0.0215634888117799,0.00244892968868149,0.260842052969699,0.0193009879114199,5910.42332089692,6138.64500789881,5664.6018724388,Cabo Verde,3,2025
Cameroon,Western Sub-Saharan Africa,Sub-Saharan Africa,CMR,low,0.00827551804460009,0.03026421455984006,0.00341605241293941,0.01725523591389827,9.769303466502296e-4,0.00596412112864185,0.8846059398975167,0.6323660954720529,0.4208229824134062,0.49209965177358334,0.14330316928560038,0.1936035102181807,0.6972579088692307,0.5267610713312273,0.196297336556524,0.24172930979826251,0.14510886833213515,0.21311018155583877,0.18131600073982057,0.20378381870279383,0.04144871393753478,0.08307707542543197,0.07121790753783726,0.13463672602023916,0.00827551804460009,0.03026421455984006,0.00341605241293941,0.01725523591389827,9.769303466502296e-4,0.00596412112864185,0.8846059398975167,0.6323660954720529,0.4208229824134062,0.49209965177358334,0.14330316928560038,0.1936035102181807,0.0066,0.26,31779632.65386256,2687756.0065856725,0.0128196639281227,0.00150466017034649,0.1695828636559013,0.0159807817696566,3194.97252091505,3613.06309749274,2729.1423585287,Cameroon,3,2025
Chad,Western Sub-Saharan Africa,Sub-Saharan Africa,TCD,low,0.00305210069322409,0.01374662834736933,8.251354896829129e-4,0.00638903019109559,1.9003592955685783e-4,0.0015452956433064,0.29015553122392457,0.3023615396517423,0.12764773275665753,0.17497441526438737,0.04626509906863271,0.07303521679248308,0.22626345712950177,0.28301472214748413,0.05940987805370797,0.08723489958073749,0.04511243626603064,0.07110074308297205,0.0579864850435883,0.07862032104293197,0.01174151565493086,0.02803409045301085,0.02203900347352081,0.04353358475726995,0.00305210069322409,0.01374662834736933,8.251354896829129e-4,0.00638903019109559,1.9003592955685783e-4,0.0015452956433064,0.29015553122392457,0.3023615396517423,0.12764773275665753,0.17497441526438737,0.04626509906863271,0.07303521679248308,0.0034,0.26,17749358.629791237,1262815.6116269454,0.0131841558042025,0.0016321198641453,0.0971171490443353,0.0136745333458005,1581.04565923187,1975.90328491775,1197.23435533637,Chad,3,2025
Côte d'Ivoire,Western Sub-Saharan Africa,Sub-Saharan Africa,CIV,low,0.00855519111066927,0.0275719504329066,0.00285781472782029,0.01740072548290477,7.195715239962833e-4,0.00365238380009483,0.8196480378436315,0.5259791571059816,0.33444070211934723,0.3588685162844127,0.11361348678082184,0.16239936037423724,0.6796348993883093,0.4661897912280155,0.1650825544422036,0.1873985896984769,0.11680210412466852,0.15749363838807398,0.1683061018982728,0.17191854823570812,0.03965976873428583,0.06442290666018369,0.0573339191037464,0.10837159093448402,0.00855519111066927,0.0275719504329066,0.00285781472782029,0.01740072548290477,7.195715239962833e-4,0.00365238380009483,0.8196480378436315,0.5259791571059816,0.33444070211934723,0.3588685162844127,0.11361348678082184,0.16239936037423724,0.0066,0.25,27861875.5361122,1642360.6834898817,0.0175290654834043,0.00221368557827635,0.1372444152808473,0.01611656733034605,4829.29700446191,5563.16767024928,3685.50950407351,Côte d'Ivoire,3,2025
Gambia,Western Sub-Saharan Africa,Sub-Saharan Africa,GMB,low,7.016080379101548e-4,0.00251402306118294,2.579385066478669e-4,0.00144687242312827,8.951884447476677e-5,5.148731067266154e-4,0.06411297174398152,0.05196114423435383,0.03354163442565821,0.04069498312309012,0.01108926624237749,0.0172328875869219,0.0471620741638883,0.03969249272485413,0.01563048360688661,0.02047671850349117,0.01128320408985783,0.01677636527804171,0.01289351542321827,0.01550947423936455,0.00322176477491913,0.00672382533317303,0.00560587901264799,0.01056691527366815,7.016080379101548e-4,0.00251402306118294,2.579385066478669e-4,0.00144687242312827,8.951884447476677e-5,5.148731067266154e-4,0.06411297174398152,0.05196114423435383,0.03354163442565821,0.04069498312309012,0.01108926624237749,0.0172328875869219,0,0.02,2394154.539320475,145229.179962527,0.0136372957926325,0.0015648168876739,0.1852747224026404,0.01465238474608959,2136.54633902298,2376.12756780629,1846.01906197114,Gambia,3,2025
Ghana,Western Sub-Saharan Africa,Sub-Saharan Africa,GHA,low,0.01214213509032033,0.03897486508656034,0.0045817272875217,0.02228791700059238,0.00109694771061264,0.00556633980471262,1.2332793900556531,0.7693252470283608,0.5855584601006611,0.6073928492504208,0.1996250821589732,0.2693848180271807,0.9586926251907698,0.5919881316065417,0.290175083876699,0.3166042018787499,0.18790383617513917,0.25650742212696803,0.24906403060082788,0.2397867234017456,0.06088782376001475,0.1037806821946283,0.09623690939146476,0.1578045487375842,0.01214213509032033,0.03897486508656034,0.0045817272875217,0.02228791700059238,0.00109694771061264,0.00556633980471262,1.2332793900556531,0.7693252470283608,0.5855584601006611,0.6073928492504208,0.1996250821589732,0.2693848180271807,8e-4,0.03,34245939.473339796,2303997.350001015,0.0145525157909336,0.0017535639918576,0.1958153501752616,0.01690274859755584,5391.59841369898,6312.80655989714,4101.77837659741,Ghana,3,2025
Guinea,Western Sub-Saharan Africa,Sub-Saharan Africa,GIN,low,0.00331592511364354,0.01188155110332455,0.00117904327596682,0.00690480571837727,3.410125593457672e-4,0.00197787956839414,0.33825361736231735,0.26215162072958537,0.1620121482404623,0.19363954785609297,0.05603417783511864,0.08075414497456242,0.25594748076609175,0.2203612850411915,0.07282648917413267,0.09717130045264004,0.05294273772802199,0.0785511718731836,0.06875538595339628,0.07969186093458443,0.01644911960038216,0.03193215773265747,0.0283675345963284,0.05425477196702049,0.00331592511364354,0.01188155110332455,0.00117904327596682,0.00690480571837727,3.410125593457672e-4,0.00197787956839414,0.33825361736231735,0.26215162072958537,0.1620121482404623,0.19363954785609297,0.05603417783511864,0.08075414497456242,0.0032,0.23,13429750.833634404,762645.8358843289,0.013293723550502,0.00155429157609319,0.1535333054391372,0.01491228534450024,2156.83174168938,2519.42918485654,1588.20525086508,Guinea,3,2025
Guinea-Bissau,Western Sub-Saharan Africa,Sub-Saharan Africa,GNB,low,3.244397602821624e-4,0.00163830740045589,1.3426000956517963e-4,8.71064258505251e-4,3.5778725173282516e-5,2.542859231553826e-4,0.03580006903314377,0.03570739792134297,0.01671868227016214,0.02308245812919535,0.00574010430444872,0.0101423755377231,0.02725705458831451,0.03218904248822996,0.00768258783606138,0.01113029157557287,0.00608506108277879,0.00971710850161274,0.0070831092170847,0.00979757131983039,0.00154686988300076,0.00377345554085705,0.00304053122518368,0.0061486704047093,3.244397602821624e-4,0.00163830740045589,1.3426000956517963e-4,8.71064258505251e-4,3.5778725173282516e-5,2.542859231553826e-4,0.03580006903314377,0.03570739792134297,0.01671868227016214,0.02308245812919535,0.00574010430444872,0.0101423755377231,5e-4,0.25,2063911.220892019,137496.42555422778,0.0127505451635321,0.00154806701090515,0.1150990407236983,0.01588749659685315,1596.41257578219,1884.73221969236,1358.01717491391,Guinea-Bissau,3,2025
Liberia,Western Sub-Saharan Africa,Sub-Saharan Africa,LBR,low,8.644161247543222e-4,0.00520615848370917,4.1639846885465183e-4,0.0034132740601723,1.0597591633016782e-4,8.897598147209948e-4,0.09511197387695816,0.10890460555160122,0.0552726394072643,0.08343645425949148,0.01829784570669139,0.03300268741841408,0.06513915049823303,0.08654276340494026,0.02539430753582421,0.03928467368506836,0.01894527404891742,0.03294903414334294,0.02018498693204599,0.03108197958013059,0.00516435705469252,0.0136223740052467,0.01005722215973918,0.02041720753411524,8.644161247543222e-4,0.00520615848370917,4.1639846885465183e-4,0.0034132740601723,1.0597591633016782e-4,8.897598147209948e-4,0.09511197387695816,0.10890460555160122,0.0552726394072643,0.08343645425949148,0.01829784570669139,0.03300268741841408,7e-4,0.16,5459481.26411223,426763.3724150681,0.0149653831683175,0.0017613599969036,0.161944042827609,0.01742562713959285,979.77797205104,1295.52924956365,682.00242059967,Liberia,3,2025
Mali,Western Sub-Saharan Africa,Sub-Saharan Africa,MLI,low,0.00422115991698069,0.02246381414628732,0.00170019107483916,0.0120939743710365,5.172783642721111e-4,0.00405748086837088,0.4807243817817613,0.4478036873792726,0.24139068219260573,0.3151463536834707,0.08167340879515136,0.13218777108744809,0.3801867537109827,0.38965004687479093,0.11446206310301724,0.16640402108766805,0.0855678620205842,0.13610121482488521,0.10306866751495908,0.12959664765176665,0.02310599769107807,0.0544746315044962,0.043706776796467,0.08881137676343778,0.00422115991698069,0.02246381414628732,0.00170019107483916,0.0120939743710365,5.172783642721111e-4,0.00405748086837088,0.4807243817817613,0.4478036873792726,0.24139068219260573,0.3151463536834707,0.08167340879515136,0.13218777108744809,0.0013,0.07,24104148.76517388,1684988.508350132,0.0088394128937477,0.00103038021212484,0.1417895575960723,0.01377749128247174,1894.1089542493,2433.92828418375,1511.44100388769,Mali,3,2025
Mauritania,Western Sub-Saharan Africa,Sub-Saharan Africa,MRT,low,0.00131453661780983,0.00437782320295578,3.827901021726571e-4,0.00195655760376475,1.353529108527115e-4,9.64074203217258e-4,0.12446889759877376,0.08478406380096576,0.05283170441921835,0.05768600186360807,0.01762345295815861,0.02406673594148447,0.1029162621805822,0.07179956778785149,0.02474561376274026,0.02939175039671566,0.0173823253897535,0.02364479111024912,0.02546051933834602,0.02575836485184073,0.00555817254100653,0.00988885533541561,0.00919379933167435,0.01628450344086078,0.00131453661780983,0.00437782320295578,3.827901021726571e-4,0.00195655760376475,1.353529108527115e-4,9.64074203217258e-4,0.12446889759877376,0.08478406380096576,0.05283170441921835,0.05768600186360807,0.01762345295815861,0.02406673594148447,0.0017,0.43,4396234.460746025,266585.1807877738,0.0186477965290472,0.0021341267139527,0.1344262915145075,0.015144324124231,4303.40142535255,5582.83429584303,3091.59058550135,Mauritania,3,2025
Niger,Western Sub-Saharan Africa,Sub-Saharan Africa,NER,low,0.00135388486173551,0.01723857292180529,4.764948055239679e-4,0.00341550471215693,1.2787828475583954e-4,8.977271019165659e-4,0.21017843972297265,0.3729265416224701,0.06933681641213434,0.10559671273505276,0.0238662382789879,0.04270851142898126,0.18200702562330728,0.40113798491803465,0.03233451086201557,0.05201501966031433,0.02443708429507446,0.0435881518146422,0.04179539878560576,0.08316211210953235,0.00616905704188194,0.01743047059321609,0.01262132638102559,0.02633660733797998,0.00135388486173551,0.01723857292180529,4.764948055239679e-4,0.00341550471215693,1.2787828475583954e-4,8.977271019165659e-4,0.21017843972297265,0.3729265416224701,0.06933681641213434,0.10559671273505276,0.0238662382789879,0.04270851142898126,1e-4,0.01,25038186.779425785,1496375.8856467027,0.011532016157965,0.00134396362122895,0.0406684020553075,0.00839099346242264,1130.56457300736,1283.02302386495,894.457316025131,Niger,3,2025
Nigeria,Western Sub-Saharan Africa,Sub-Saharan Africa,NGA,low,0.036366395076054,0.16634058803962382,0.00473839857776129,0.02597091919662223,0.00136257676887524,0.00777289851320241,3.9171061675629937,3.4746360644995113,0.6844501904502923,0.8045873364071107,0.23247171061710545,0.3232571150091412,3.846341819415945,3.749562761473584,0.3339619597743569,0.40064768848174,0.2337918226450912,0.3429699451401002,0.6926058557753983,0.8191017936655758,0.06780034985559492,0.1264451338334502,0.11276954084614046,0.20604803049934295,0.036366395076054,0.16634058803962382,0.00473839857776129,0.02597091919662223,0.00136257676887524,0.00777289851320241,3.9171061675629937,3.4746360644995113,0.6844501904502923,0.8045873364071107,0.23247171061710545,0.3232571150091412,0.1375,0.68,231165679.26551884,13414045.75754483,0.0095836975502565,8.367959472327501e-4,0.0327730228941567,0.0067907934792273,4777.84779522506,5048.92148418468,4616.01403704431,Nigeria,3,2025
Sao Tome and Principe,Western Sub-Saharan Africa,Sub-Saharan Africa,STP,low,6.348562579187957e-5,2.0837585198560935e-4,2.260619021942e-5,1.3389169569589873e-4,6.353096027111506e-6,3.889426435592277e-5,0.00627765763437244,0.00429277120995715,0.00277664505338623,0.00314144584941032,9.619458120924806e-4,0.00137682063561127,0.00504671468552297,0.00344189134407021,0.00136708740700061,0.00157466981690563,9.258112330577928e-4,0.00131533895128795,0.00124895457068559,0.00128250776226316,3.016126972924013e-4,5.229503391408631e-4,4.4411327128194113e-4,7.89229191071835e-4,6.348562579187957e-5,2.0837585198560935e-4,2.260619021942e-5,1.3389169569589873e-4,6.353096027111506e-6,3.889426435592277e-5,0.00627765763437244,0.00429277120995715,0.00277664505338623,0.00314144584941032,9.619458120924806e-4,0.00137682063561127,1e-4,0.61,216618.02313005872,13200.564287916815,0.015984869185976,0.0018649587883749,0.154005404315977,0.01812581904627659,3504.43421885907,3785.89438654763,3247.88763358411,Sao Tome and Principe,3,2025
